Dice Held,Dice On Table,Rolls Left,Action,Action Value,Q-Value
"(3, 3, 6, 6)","(5,)",2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(3, 3, 6, 6)","(5,)",2,Action.HOLD,"(3, 3, 6, 6)",1052.084835689284
"(3, 3, 6, 6)","(5,)",2,Action.SCORE,Category.CHANCE,16.834143783861915
(),"(1, 1, 4, 5, 5)",0,Action.SCORE,Category.SIXES,0.0
(),"(1, 1, 4, 5, 5)",0,Action.ROLL,,0.0
(),"(2, 2, 3, 5, 5)",2,Action.HOLD,"(2, 3, 5, 5)",0
(),"(2, 2, 3, 5, 5)",2,Action.ROLL,,-97.69220103586362
(),"(2, 2, 3, 5, 5)",2,Action.SCORE,Category.CHANCE,68.71383149474497
"(2, 2, 3, 5, 5)",(),2,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(2, 2, 3, 5, 5)",(),2,Action.SCORE,Category.CHANCE,65.71897515972951
"(2, 2, 3, 5, 5)",(),2,Action.HOLD,"(2, 2, 3, 5, 5)",54.891144112000006
(),"(1, 4, 6, 6, 6)",2,Action.ROLL,,-91.97520689994407
(),"(1, 4, 6, 6, 6)",2,Action.SCORE,Category.THREES,-1.0
(),"(1, 4, 6, 6, 6)",2,Action.HOLD,"(6,)",0
(),"(1, 4, 6, 6, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,117.54292170941754
(),"(1, 4, 6, 6, 6)",2,Action.RELEASE,,4.424955520437534
(),"(1, 1, 4, 5, 6)",1,Action.SCORE,Category.FULL_HOUSE,0.0
(),"(1, 1, 4, 5, 6)",1,Action.ROLL,,1.3129382082668772
(),"(1, 1, 4, 5, 6)",1,Action.SCORE,Category.CHANCE,169.78938537587055
(),"(3, 5, 5, 6, 6)",0,Action.SCORE,Category.TWOS,0.0
(),"(3, 5, 5, 6, 6)",0,Action.ROLL,,0.0
"(1, 5, 6, 6)","(1,)",2,Action.RELEASE,"(5, 6)",0
"(1, 5, 6, 6)","(1,)",2,Action.HOLD,"(1,)",67.81309629665971
"(1, 5, 6, 6)","(1,)",2,Action.ROLL,,0
"(1, 5, 6, 6)","(1,)",2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(1, 5, 6, 6)","(1,)",2,Action.SCORE,Category.CHANCE,0.8939377729485072
"(1, 1, 5, 6, 6)",(),2,Action.SCORE,Category.FOURS,0
"(1, 1, 5, 6, 6)",(),2,Action.SCORE,Category.CHANCE,84.57284178905012
"(1, 1, 5, 6, 6)",(),2,Action.HOLD,"(1,)",49.905108047896455
(),"(2, 2, 3, 3, 5)",2,Action.SCORE,Category.TWOS,0.47814463999999957
(),"(2, 2, 3, 3, 5)",2,Action.ROLL,,-97.93373930427006
(),"(2, 2, 3, 3, 5)",2,Action.HOLD,"(3,)",0
(),"(2, 2, 3, 3, 5)",2,Action.SCORE,Category.CHANCE,41.04610013149799
(),"(2, 2, 3, 3, 5)",2,Action.RELEASE,,7.750698069168603
"(3, 3)","(2, 2, 5)",2,Action.HOLD,"(2,)",0
"(3, 3)","(2, 2, 5)",2,Action.ROLL,,0
"(3, 3)","(2, 2, 5)",2,Action.SCORE,Category.TWOS,4
"(3, 3)","(2, 2, 5)",2,Action.RELEASE,"(3,)",0
"(3, 3)","(2, 2, 5)",2,Action.HOLD,"(3, 3)",486.02395099129103
"(3, 3)","(2, 2, 5)",2,Action.SCORE,Category.CHANCE,-10.464701121417272
"(3, 3)","(2, 3, 6)",0,Action.SCORE,Category.FOURS,0.0
"(3, 3)","(2, 3, 6)",0,Action.ROLL,,0.0
(),"(1, 1, 4, 6, 6)",1,Action.ROLL,,4.500628110758623
(),"(1, 1, 4, 6, 6)",1,Action.SCORE,Category.CHANCE,172.8868734654184
(),"(3, 4, 6, 6, 6)",0,Action.SCORE,Category.FOURS,39.99999999997839
(),"(3, 4, 6, 6, 6)",0,Action.ROLL,,0.0
(),"(2, 2, 2, 5, 6)",2,Action.ROLL,,-93.09820965002913
(),"(2, 2, 2, 5, 6)",2,Action.HOLD,"(2, 5)",0
(),"(2, 2, 2, 5, 6)",2,Action.SCORE,Category.FULL_HOUSE,0
(),"(2, 2, 2, 5, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,61.71301912302504
(),"(2, 2, 2, 5, 6)",2,Action.RELEASE,,3.2489214131834543
"(2, 2)","(1, 4, 6)",2,Action.SCORE,Category.CHANCE,4.296485480071669
"(2, 2)","(1, 4, 6)",2,Action.HOLD,"(1, 6)",0
"(2, 2)","(1, 4, 6)",2,Action.RELEASE,"(2,)",0
"(2, 2)","(1, 4, 6)",2,Action.ROLL,,0
"(2, 2)","(1, 4, 6)",2,Action.RELEASE,"(2, 2)",-152.7537331873895
"(2, 2)","(2, 3, 4)",1,Action.SCORE,Category.FIVES,0
"(2, 2)","(2, 3, 4)",1,Action.ROLL,,9.438768133959153
"(2, 2)","(2, 3, 4)",1,Action.SCORE,Category.THREE_OF_A_KIND,6.371293513
"(2, 2)","(1, 4, 6)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(2, 2)","(1, 4, 6)",0,Action.ROLL,,0.0
(),"(2, 3, 4, 4, 6)",1,Action.ROLL,,2.4971554471175343
(),"(2, 3, 4, 4, 6)",1,Action.SCORE,Category.TWOS,19.987297681312093
(),"(5, 5, 6, 6, 6)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
(),"(5, 5, 6, 6, 6)",0,Action.ROLL,,0.0
(),"(2, 2, 2, 6, 6)",0,Action.SCORE,Category.CHANCE,179.9997222800505
(),"(2, 2, 2, 6, 6)",0,Action.ROLL,,0.0
"(4, 5, 6, 6)","(1,)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 5, 6, 6)","(1,)",1,Action.ROLL,,32.15997460080721
"(4, 5, 6, 6)","(1,)",1,Action.SCORE,Category.CHANCE,130.0595616270391
"(4, 5, 6, 6)","(4,)",0,Action.SCORE,Category.FOURS,79.84651300264478
"(4, 5, 6, 6)","(4,)",0,Action.ROLL,,0.0
"(2, 2, 3, 3, 4)",(),2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(2, 2, 3, 3, 4)",(),2,Action.SCORE,Category.CHANCE,35.212182620142
"(2, 2, 3, 3, 4)",(),2,Action.HOLD,"(4,)",12.2282373767418
(),"(1, 3, 6, 6, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,108.7074268060561
(),"(1, 3, 6, 6, 6)",2,Action.ROLL,,-93.69509547678545
(),"(1, 3, 6, 6, 6)",2,Action.HOLD,"(1, 3, 6)",0
"(1, 3, 6, 6, 6)",(),2,Action.SCORE,Category.FOURS,0
"(1, 3, 6, 6, 6)",(),2,Action.SCORE,Category.THREE_OF_A_KIND,115.74517319988512
"(1, 3, 6, 6, 6)",(),2,Action.HOLD,"(1, 3, 6, 6, 6)",28.258000000000003
"(1, 2, 5, 5)","(2,)",1,Action.SCORE,Category.YAHTZEE,0
"(1, 2, 5, 5)","(2,)",1,Action.ROLL,,20.848904877737816
"(1, 2, 5, 5)","(2,)",1,Action.SCORE,Category.CHANCE,39.04494399175795
"(1, 2, 5, 5)","(6,)",0,Action.SCORE,Category.YAHTZEE,0.0
"(1, 2, 5, 5)","(6,)",0,Action.ROLL,,0.0
(),"(1, 3, 6, 6, 6)",0,Action.SCORE,Category.FOURS,0.0
(),"(1, 3, 6, 6, 6)",0,Action.ROLL,,0.0
"(1, 2, 5, 5)","(6,)",2,Action.SCORE,Category.YAHTZEE,0
"(1, 2, 5, 5)","(6,)",2,Action.RELEASE,"(2, 5)",0
"(1, 2, 5, 5)","(6,)",2,Action.ROLL,,0
"(1, 2, 5, 5)","(6,)",2,Action.HOLD,"(6,)",0
"(1, 2, 5, 5)","(6,)",2,Action.HOLD,"(2, 5, 5)",152.44070203757147
"(1, 2, 5, 5)","(6,)",2,Action.HOLD,"(5,)",62.27014823845726
"(1, 2, 5, 5)","(6,)",2,Action.SCORE,Category.CHANCE,1.8174958000708052
"(1, 2, 5, 5)","(6,)",2,Action.HOLD,"(2,)",4.3382127540515
"(1, 2, 5, 5)","(6,)",2,Action.HOLD,"(5, 5)",6.9
"(1, 2, 5, 5, 6)",(),2,Action.SCORE,Category.THREE_OF_A_KIND,0
"(1, 2, 5, 5, 6)",(),2,Action.HOLD,"(6,)",68.48873775735305
"(1, 2, 5, 5, 6)",(),2,Action.SCORE,Category.CHANCE,83.74099554049836
"(1, 2, 5, 5, 6)",(),2,Action.HOLD,"(2,)",54.721494996183246
"(1, 2, 5, 5, 6)",(),2,Action.HOLD,"(1,)",2.0
"(1, 2, 5, 5, 6)",(),2,Action.HOLD,"(5,)",4.800000000000001
(),"(2, 4, 6, 6, 6)",0,Action.SCORE,Category.THREE_OF_A_KIND,239.99999999994546
(),"(2, 4, 6, 6, 6)",0,Action.ROLL,,0.0
(),"(2, 2, 2, 2, 5)",2,Action.ROLL,,-51.01097269957948
(),"(2, 2, 2, 2, 5)",2,Action.HOLD,"(2, 2, 2, 2)",0
(),"(2, 2, 2, 2, 5)",2,Action.SCORE,Category.FOURS,0
(),"(2, 2, 2, 2, 5)",2,Action.SCORE,Category.THREE_OF_A_KIND,12.385221085011972
(),"(2, 2, 2, 2, 5)",2,Action.RELEASE,,0.0
(),"(1, 2, 2, 5, 5)",1,Action.ROLL,,1.4873425931226
(),"(1, 2, 2, 5, 5)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
(),"(1, 2, 2, 5, 5)",1,Action.SCORE,Category.CHANCE,145.9343862212294
(),"(2, 2, 2, 4, 6)",0,Action.SCORE,Category.SIXES,59.9999999998136
(),"(2, 2, 2, 4, 6)",0,Action.ROLL,,0.0
(),"(2, 2, 2, 6, 6)",1,Action.ROLL,,0.5048858887870702
(),"(2, 2, 2, 6, 6)",1,Action.SCORE,Category.ONES,0
(),"(2, 2, 2, 6, 6)",1,Action.SCORE,Category.FULL_HOUSE,148.81700683041907
"(5,)","(1, 1, 4, 4)",2,Action.RELEASE,"(5,)",-95.30523045387216
"(5,)","(1, 1, 4, 4)",2,Action.ROLL,,0
"(5,)","(1, 1, 4, 4)",2,Action.HOLD,"(1, 4)",0
"(5,)","(1, 1, 4, 4)",2,Action.SCORE,Category.FIVES,-0.6264422654999998
"(5,)","(1, 1, 4, 4)",2,Action.SCORE,Category.CHANCE,-4.301021939157188
"(5,)","(1, 3, 6, 6)",1,Action.SCORE,Category.FOURS,0
"(5,)","(1, 3, 6, 6)",1,Action.ROLL,,2.92089501
"(5,)","(1, 3, 6, 6)",1,Action.SCORE,Category.CHANCE,20.079764248151054
"(5,)","(1, 3, 4, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(5,)","(1, 3, 4, 5)",0,Action.ROLL,,0.0
(),"(3, 4, 4, 4, 5)",2,Action.HOLD,"(3, 4, 4, 5)",0
(),"(3, 4, 4, 4, 5)",2,Action.ROLL,,-91.03713812976754
(),"(3, 4, 4, 4, 5)",2,Action.SCORE,Category.THREE_OF_A_KIND,92.22938962479604
(),"(1, 1, 3, 3, 6)",1,Action.ROLL,,5.883416098245295
(),"(1, 1, 3, 3, 6)",1,Action.SCORE,Category.YAHTZEE,0
(),"(1, 1, 3, 3, 6)",1,Action.SCORE,Category.CHANCE,134.9722063229025
(),"(1, 1, 1, 2, 6)",2,Action.ROLL,,-92.29141576701075
(),"(1, 1, 1, 2, 6)",2,Action.SCORE,Category.FULL_HOUSE,-2.0
(),"(1, 1, 1, 2, 6)",2,Action.HOLD,"(1, 1, 1, 6)",0
(),"(1, 1, 1, 2, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,3.609330557746213
(),"(1, 1, 1, 2, 6)",2,Action.RELEASE,,1.9503990000000002
"(1, 1, 1, 6)","(2,)",2,Action.SCORE,Category.ONES,3
"(1, 1, 1, 6)","(2,)",2,Action.RELEASE,"(1, 6)",0
"(1, 1, 1, 6)","(2,)",2,Action.HOLD,"(2,)",0
"(1, 1, 1, 6)","(2,)",2,Action.ROLL,,0
"(1, 1, 1, 6)","(2,)",2,Action.HOLD,"(1, 1, 1, 6)",483.5196691406624
"(1, 1, 1, 6)","(2,)",2,Action.SCORE,Category.THREE_OF_A_KIND,-20.105071731769474
(),"(4, 5, 6, 6, 6)",1,Action.SCORE,Category.THREES,0.0
(),"(4, 5, 6, 6, 6)",1,Action.ROLL,,3.794326944072249
(),"(4, 5, 6, 6, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,247.89313195576878
(),"(2, 3, 4, 4, 4)",2,Action.SCORE,Category.FULL_HOUSE,-1.0
(),"(2, 3, 4, 4, 4)",2,Action.HOLD,"(2, 4, 4)",0
(),"(2, 3, 4, 4, 4)",2,Action.ROLL,,-92.29141576701075
(),"(2, 3, 4, 4, 4)",2,Action.SCORE,Category.THREE_OF_A_KIND,63.99551091080601
(),"(2, 3, 4, 4, 4)",2,Action.RELEASE,,4.67227727860077
"(2, 4, 4, 4)","(3,)",2,Action.RELEASE,"(4, 4)",0
"(2, 4, 4, 4)","(3,)",2,Action.ROLL,,0
"(2, 4, 4, 4)","(3,)",2,Action.HOLD,"(3,)",0
"(2, 4, 4, 4)","(3,)",2,Action.SCORE,Category.SIXES,0
"(2, 4, 4, 4)","(3,)",2,Action.HOLD,"(2, 4, 4, 4)",704.5633576201296
"(2, 4, 4, 4)","(3,)",2,Action.SCORE,Category.THREE_OF_A_KIND,1.3953427586916822
"(2, 4, 4, 4)","(3,)",2,Action.HOLD,"(4, 4, 4)",124.39039468445786
"(2, 3, 4, 4, 4)",(),2,Action.SCORE,Category.FULL_HOUSE,0
"(2, 3, 4, 4, 4)",(),2,Action.SCORE,Category.THREE_OF_A_KIND,65.40679363842493
"(2, 3, 4, 4, 4)",(),2,Action.HOLD,"(3,)",54.27453416966635
"(3, 3, 5, 6, 6)",(),2,Action.SCORE,Category.FOURS,0
"(3, 3, 5, 6, 6)",(),2,Action.SCORE,Category.CHANCE,125.34878442054733
"(3, 3, 5, 6, 6)",(),2,Action.HOLD,"(5,)",49.96163780835428
(),"(2, 2, 6, 6, 6)",2,Action.ROLL,,-73.99145386222739
(),"(2, 2, 6, 6, 6)",2,Action.HOLD,"(6, 6)",0
(),"(2, 2, 6, 6, 6)",2,Action.SCORE,Category.FIVES,0
(),"(2, 2, 6, 6, 6)",2,Action.RELEASE,,5.361686088556816
(),"(2, 2, 6, 6, 6)",2,Action.SCORE,Category.FULL_HOUSE,113.98039350013774
"(5,)","(3, 4, 5, 6)",1,Action.ROLL,,7.688057754791632
"(5,)","(3, 4, 5, 6)",1,Action.SCORE,Category.THREES,6.06760846366451
"(5,)","(1, 2, 2, 3)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(5,)","(1, 2, 2, 3)",0,Action.ROLL,,0.0
(),"(2, 2, 3, 3, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
(),"(2, 2, 3, 3, 6)",1,Action.ROLL,,5.882154445414179
(),"(2, 2, 3, 3, 6)",1,Action.SCORE,Category.CHANCE,152.30960315531735
"(1, 1, 1)","(3, 6)",2,Action.SCORE,Category.FULL_HOUSE,0
"(1, 1, 1)","(3, 6)",2,Action.RELEASE,"(1, 1)",0
"(1, 1, 1)","(3, 6)",2,Action.HOLD,"(3,)",0
"(1, 1, 1)","(3, 6)",2,Action.ROLL,,0
"(1, 1, 1)","(3, 6)",2,Action.HOLD,"(1, 1, 1)",634.306235657357
"(1, 1, 1)","(3, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,-25.118264532700685
"(1, 1, 1)","(3, 6)",2,Action.RELEASE,"(1, 1, 1)",-26.165436435320892
"(1, 1, 1, 3)","(6,)",2,Action.RELEASE,"(1, 1, 3)",0
"(1, 1, 1, 3)","(6,)",2,Action.ROLL,,0
"(1, 1, 1, 3)","(6,)",2,Action.SCORE,Category.ONES,3
"(1, 1, 1, 3)","(6,)",2,Action.HOLD,"(6,)",0
"(1, 1, 1, 3)","(6,)",2,Action.HOLD,"(3,)",104.99992634972612
"(1, 1, 1, 3)","(6,)",2,Action.SCORE,Category.THREE_OF_A_KIND,-5.967630151408729
"(1, 1, 1, 3)","(6,)",1,Action.SCORE,Category.ONES,4.83423560651127
"(1, 1, 1, 3)","(6,)",1,Action.ROLL,,10.41052277848707
(),"(1, 3, 4, 6, 6)",1,Action.ROLL,,4.555956837767262
(),"(1, 3, 4, 6, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
(),"(1, 3, 4, 6, 6)",1,Action.SCORE,Category.CHANCE,199.6477607183846
(),"(1, 1, 1, 2, 2)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
(),"(1, 1, 1, 2, 2)",0,Action.ROLL,,0.0
"(1, 1, 4, 6)","(4,)",1,Action.SCORE,Category.FIVES,0
"(1, 1, 4, 6)","(4,)",1,Action.ROLL,,20.630555329739057
"(1, 1, 4, 6)","(4,)",1,Action.SCORE,Category.CHANCE,47.44836880006889
"(1, 1, 4, 6)","(1,)",0,Action.SCORE,Category.ONES,28.70224553245979
"(1, 1, 4, 6)","(1,)",0,Action.ROLL,,0.0
(),"(2, 2, 4, 5, 6)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
(),"(2, 2, 4, 5, 6)",0,Action.ROLL,,0.0
(),"(1, 2, 6, 6, 6)",2,Action.HOLD,"(1, 2, 6, 6)",0
(),"(1, 2, 6, 6, 6)",2,Action.ROLL,,-94.06405754752494
(),"(1, 2, 6, 6, 6)",2,Action.SCORE,Category.FIVES,0
(),"(1, 2, 6, 6, 6)",2,Action.SCORE,Category.THREE_OF_A_KIND,103.97490465510405
(),"(1, 1, 1, 2, 3)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
(),"(1, 1, 1, 2, 3)",0,Action.ROLL,,0.0
(),"(1, 1, 2, 5, 5)",2,Action.ROLL,,-97.80530614793678
(),"(1, 1, 2, 5, 5)",2,Action.HOLD,"(2,)",0
(),"(1, 1, 2, 5, 5)",2,Action.SCORE,Category.TWOS,0.3682000000000001
(),"(1, 1, 2, 5, 5)",2,Action.SCORE,Category.CHANCE,36.663108362812714
(),"(1, 1, 2, 5, 5)",2,Action.RELEASE,,9.27919236920662
"(2,)","(1, 1, 5, 5)",2,Action.RELEASE,"(2,)",-30.921076608454428
"(2,)","(1, 1, 5, 5)",2,Action.ROLL,,0
"(2,)","(1, 1, 5, 5)",2,Action.HOLD,"(1, 1, 5)",0
"(2,)","(1, 1, 5, 5)",2,Action.SCORE,Category.SMALL_STRAIGHT,0
"(2,)","(1, 1, 5, 5)",2,Action.HOLD,"(2,)",115.80136874499959
"(2,)","(1, 1, 5, 5)",2,Action.SCORE,Category.CHANCE,-15.41867057746771
"(1, 2, 5)","(1, 5)",2,Action.RELEASE,"(5,)",0
"(1, 2, 5)","(1, 5)",2,Action.ROLL,,0
"(1, 2, 5)","(1, 5)",2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(1, 2, 5)","(1, 5)",2,Action.HOLD,"(5,)",0
"(1, 2, 5)","(1, 5)",2,Action.HOLD,"(1, 5)",14.59455587544926
"(1, 2, 5)","(1, 5)",2,Action.SCORE,Category.CHANCE,-3.2385661509815464
"(1, 2)","(1, 5, 5)",2,Action.ROLL,,0
"(1, 2)","(1, 5, 5)",2,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 2)","(1, 5, 5)",2,Action.RELEASE,"(2,)",0
"(1, 2)","(1, 5, 5)",2,Action.HOLD,"(5, 5)",0
"(1, 2)","(1, 5, 5)",2,Action.RELEASE,"(1, 2)",-11.262487525000001
"(1, 2)","(1, 5, 5)",2,Action.HOLD,"(1,)",9.007843293221441
"(1, 2)","(1, 5, 5)",2,Action.SCORE,Category.CHANCE,-3.5111910359400005
"(1,)","(1, 2, 5, 5)",2,Action.ROLL,,0
"(1,)","(1, 2, 5, 5)",2,Action.RELEASE,"(1,)",-23.3409008881129
"(1,)","(1, 2, 5, 5)",2,Action.SCORE,Category.ONES,-1.6218000000000001
"(1,)","(1, 2, 5, 5)",2,Action.HOLD,"(1, 5)",0
"(1,)","(1, 2, 5, 5)",2,Action.SCORE,Category.CHANCE,-1.3841394
"(2,)","(1, 2, 4, 4)",1,Action.SCORE,Category.ONES,1
"(2,)","(1, 2, 4, 4)",1,Action.ROLL,,5.644132586751162
"(2,)","(1, 2, 4, 4)",1,Action.SCORE,Category.CHANCE,38.55179965005597
"(2,)","(1, 1, 5, 6)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(2,)","(1, 1, 5, 6)",0,Action.ROLL,,0.0
(),"(1, 1, 3, 5, 5)",2,Action.HOLD,"(1, 5, 5)",0
(),"(1, 1, 3, 5, 5)",2,Action.ROLL,,-97.8272530864574
(),"(1, 1, 3, 5, 5)",2,Action.SCORE,Category.CHANCE,43.36954325539174
(),"(1, 1, 3, 5, 5)",2,Action.RELEASE,,9.987368666755934
"(1, 1, 5, 5)","(3,)",2,Action.ROLL,,0
"(1, 1, 5, 5)","(3,)",2,Action.SCORE,Category.THREE_OF_A_KIND,0
"(1, 1, 5, 5)","(3,)",2,Action.RELEASE,"(1, 5, 5)",0
"(1, 1, 5, 5)","(3,)",2,Action.HOLD,"(3,)",0
"(1, 1, 5, 5)","(3,)",2,Action.HOLD,"(1, 1, 5, 5)",733.3319444153072
"(1, 1, 5, 5)","(3,)",2,Action.SCORE,Category.CHANCE,-7.451509780309782
"(1, 1, 5, 5)","(5,)",1,Action.ROLL,,16.058225604683862
"(1, 1, 5, 5)","(5,)",1,Action.SCORE,Category.ONES,2.534618
"(1, 1, 5, 5)","(5,)",1,Action.SCORE,Category.FULL_HOUSE,47.56803294468537
"(1, 1, 5, 5)","(1,)",0,Action.SCORE,Category.THREES,0.0
"(1, 1, 5, 5)","(1,)",0,Action.ROLL,,0.0
(),"(3, 3, 3, 6, 6)",2,Action.HOLD,"(3, 3)",0
(),"(3, 3, 3, 6, 6)",2,Action.SCORE,Category.YAHTZEE,0
(),"(3, 3, 3, 6, 6)",2,Action.ROLL,,-74.50902393036907
(),"(3, 3, 3, 6, 6)",2,Action.SCORE,Category.FULL_HOUSE,104.32292949524289
(),"(3, 3, 3, 6, 6)",2,Action.RELEASE,,3.5822574539218315
"(3, 3, 3)","(6, 6)",2,Action.SCORE,Category.THREES,9
"(3, 3, 3)","(6, 6)",2,Action.HOLD,"(6,)",0
"(3, 3, 3)","(6, 6)",2,Action.RELEASE,"(3,)",0
"(3, 3, 3)","(6, 6)",2,Action.ROLL,,0
"(3, 3, 3)","(6, 6)",2,Action.HOLD,"(3, 3, 3)",611.8532244500709
"(3, 3, 3)","(6, 6)",2,Action.SCORE,Category.FULL_HOUSE,22.175769014912216
"(3, 3, 3)","(1, 6)",1,Action.SCORE,Category.ONES,2.712449186008673
"(3, 3, 3)","(1, 6)",1,Action.ROLL,,7.564469395471279
"(3, 3, 3)","(1, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,29.13488998444307
"(3, 3, 3)","(4, 5)",0,Action.SCORE,Category.FOURS,36.931506715401106
"(3, 3, 3)","(4, 5)",0,Action.ROLL,,0.0
(),"(1, 1, 1, 5, 6)",0,Action.SCORE,Category.FIVES,49.99999999804491
(),"(1, 1, 1, 5, 6)",0,Action.ROLL,,0.0
(),"(1, 2, 3, 3, 5)",1,Action.ROLL,,3.733119942981792
(),"(1, 2, 3, 3, 5)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
(),"(1, 2, 3, 3, 5)",1,Action.SCORE,Category.CHANCE,139.80627730727082
"(1, 3, 3)","(4, 5)",1,Action.SCORE,Category.FULL_HOUSE,0.0
"(1, 3, 3)","(4, 5)",1,Action.ROLL,,3.940399
"(1, 3, 3)","(4, 5)",1,Action.SCORE,Category.CHANCE,10.869544334881601
"(1, 3, 3)","(3, 6)",0,Action.SCORE,Category.FIVES,0.0
"(1, 3, 3)","(3, 6)",0,Action.ROLL,,0.0
"(1, 2, 2, 6)","(4,)",2,Action.SCORE,Category.CHANCE,-2.964402245540912
"(1, 2, 2, 6)","(4,)",2,Action.HOLD,"(4,)",0
"(1, 2, 2, 6)","(4,)",2,Action.RELEASE,"(1, 2)",0
"(1, 2, 2, 6)","(4,)",2,Action.ROLL,,0
"(1, 2, 2, 6)","(4,)",2,Action.HOLD,"(1,)",20.944041796880718
"(1, 2, 2, 6)","(4,)",2,Action.HOLD,"(1, 2, 2)",82.13133509422653
"(1, 2, 2, 6)","(4,)",2,Action.HOLD,"(1, 6)",67.15340742222925
"(6,)","(1, 2, 2, 4)",2,Action.RELEASE,"(6,)",-105.4146156325425
"(6,)","(1, 2, 2, 4)",2,Action.ROLL,,0
"(6,)","(1, 2, 2, 4)",2,Action.HOLD,"(1, 2)",0
"(6,)","(1, 2, 2, 4)",2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(6,)","(1, 2, 2, 4)",2,Action.SCORE,Category.CHANCE,-5.667371107292369
"(1, 2, 2, 6)","(4,)",1,Action.ROLL,,10.371512828387072
"(1, 2, 2, 6)","(4,)",1,Action.SCORE,Category.TWOS,13.101804604062528
"(1, 2, 2, 6)","(2,)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(1, 2, 2, 6)","(2,)",0,Action.ROLL,,0.0
"(2, 3, 3, 5, 6)",(),2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(2, 3, 3, 5, 6)",(),2,Action.SCORE,Category.CHANCE,85.1681722503773
"(2, 3, 3, 5, 6)",(),2,Action.HOLD,"(5,)",10.4272566
"(2, 3, 3, 5, 6)",(),2,Action.HOLD,"(6,)",80.92336224577032
(),"(2, 2, 2, 4, 5)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
(),"(2, 2, 2, 4, 5)",0,Action.ROLL,,0.0
(),"(2, 3, 3, 3, 4)",1,Action.SCORE,Category.SIXES,0.0
(),"(2, 3, 3, 3, 4)",1,Action.ROLL,,3.8642284260054893
(),"(2, 3, 3, 3, 4)",1,Action.SCORE,Category.THREE_OF_A_KIND,123.10264746079343
(),"(2, 3, 5, 6, 6)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
(),"(2, 3, 5, 6, 6)",0,Action.ROLL,,0.0
(),"(3, 3, 4, 4, 5)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
(),"(3, 3, 4, 4, 5)",1,Action.ROLL,,1.204881552279108
(),"(3, 3, 4, 4, 5)",1,Action.SCORE,Category.CHANCE,182.9676993627112
"(6,)","(1, 6, 6, 6)",1,Action.ROLL,,1.9801
"(6,)","(1, 6, 6, 6)",1,Action.SCORE,Category.TWOS,0
"(6,)","(1, 2, 3, 4)",0,Action.SCORE,Category.CHANCE,135.4440499518996
"(6,)","(1, 2, 3, 4)",0,Action.ROLL,,0.0
(),"(4, 4, 4, 4, 5)",2,Action.SCORE,Category.THREE_OF_A_KIND,52.22986607521219
(),"(4, 4, 4, 4, 5)",2,Action.ROLL,,-37.64746051087999
(),"(4, 4, 4, 4, 5)",2,Action.HOLD,"(4, 4, 4, 5)",0
"(4, 4, 4, 4, 5)",(),2,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 4, 4, 4, 5)",(),2,Action.SCORE,Category.THREE_OF_A_KIND,105.1365835433703
"(4, 4, 4, 4, 5)",(),2,Action.HOLD,"(4, 4, 4, 4, 5)",27.064000000000004
(),"(2, 2, 4, 4, 6)",2,Action.SCORE,Category.FOUR_OF_A_KIND,-1.0
(),"(2, 2, 4, 4, 6)",2,Action.HOLD,"(2, 4, 4, 6)",0
(),"(2, 2, 4, 4, 6)",2,Action.ROLL,,-98.07411000576793
(),"(2, 2, 4, 4, 6)",2,Action.SCORE,Category.CHANCE,77.80977035487113
"(2, 2, 4, 4, 6)",(),2,Action.SCORE,Category.SMALL_STRAIGHT,0
